;-2281917,45961264;-2340829,68090786;-2473636,89741994;-2270299,79936225;-2327048,51023061;-2438655,72646951;-2206677,2717478;-2296872,34471931;-2444231,01840008;-2248567,91583286;-2328535,85288698;-2453730,00688801;-2189632,25303618;-2232028,09627173;-2277542,62402195;-2207768,5725249;-2249739,54348262;-2295463,16131153;-2225016,46016723;-2281665,55874866;-2351315,03790547;-2269822,13295347;-2326060,19777005;-2428104,12891924;-2218356,24125527;-2304233,9139789;-2438596,31992869;-2274934,63504304;-2311324,82968864;-2443610,09130668
;-2262787,08018684;-2335119,79962965;-2477510,49931362;-2249135,1037925;-2327914,71414694;-2478487,17277124;-2206677,2717478;-2286342,81793721;-2434003,78918688;-2238542,97515209;-2322047,12547783;-2554649,46697669;-2182525,15939477;-2225890,91299412;-2311687,45796138;-2204535,34680382;-2239462,62766293;-2336524,97741742;-2224261,07167416;-2264481,77034093;-2359868,29332522;-2216824,1608548;-2314389,5353531;-2408450,25067774;-2218356,24125527;-2278630,99380104;-2474394,21195161;-2247558,13195834;-2304499,1066002;-2417742,30574846
;-2248948,67902703;-2313351,75346033;-2463094,2518599;-2249135,1037925;-2308382,039331;-2480410,50861605;-2202280,0418726;-2252971,07589836;-2374287,44213047;-2235876,93886802;-2307409,98023962;-2448893,43759906;-2166425,05489225;-2214787,97873854;-2308187,20031603;-2185795,48061692;-2223101,23131735;-2294435,61123683;-2147074,18382322;-2247173,44539482;-2352335,04554275;-2216824,00531669;-2291830,4642544;-2441466,71046214;-2208546,52643924;-2245942,20486575;-2361486,31991557;-2232916,63145631;-2298596,08471602;-2420546,30470797
;-2242743,81062372;-2287532,97185521;-2394014,27586332;-2216563,35959963;-2285494,00553972;-2491815,31418985;-2196343,81691428;-2249741,20645897;-2441010,61401045;-2228311,8946465;-2281039,63081458;-2431869,03282359;-2153085,99601852;-2205570,32129361;-2271122,03428963;-2138242,10386622;-2209399,71512081;-2320250,42143989;-2147074,18382322;-2228291,86248222;-2312535,17419775;-2204610,80590916;-2272265,95974778;-2365102,49027919;-2204554,44670643;-2228156,82676973;-2336434,29790514;-2224607,14349535;-2284118,54395098;-2400417,78718282
;-2227820,06915899;-2272448,90806947;-2427563,98756845;-2216563,35959963;-2255675,56882963;-2275625,40322742;-2192892,13491313;-2240062,87325086;-2392092,910866;-2213303,86101719;-2245889,04242038;-2315751,79707321;-2155054,04607463;-2192888,65816864;-2276089,71993835;-2138242,10386622;-2193361,92248727;-2243627,45774867;-2147074,18382322;-2215861,23323934;-2356010,13083289;-2204610,80590916;-2243643,92333797;-2328117,32080823;-2198140,17859475;-2215026,79645691;-2235280,25127108;-2201019,41288804;-2266656,36764425;-2377361,96787614
;-2218824,01032054;-2264049,81130967;-2380430,01045834;-2212418,59380596;-2247197,24925172;-2310561,41432797;-2148069,5901808;-2237631,91578117;-2383623,41558739;-2198515,35897068;-2239013,0944973;-2287574,5518764;-2134211,63594719;-2177802,95194813;-2266284,98285515;-2138242,10386622;-2181500,28634375;-2296600,71113836;-2125028,99529633;-2195887,51903983;-2356068,33165466;-2195833,41712545;-2222713,31117919;-2291793,28953917;-2194710,94497422;-2208080,22045041;-2298986,72000453;-2198927,58619572;-2251127,29000883;-2425966,96771276
;-2198441,37852339;-2249575,87574335;-2335140,28019862;-2209258,61620864;-2236896,20533753;-2334993,5369543;-2148069,5901808;-2223885,30355384;-2405459,6349458;-2180703,91690766;-2227775,97450756;-2322086,50170457;-2121463,5912875;-2166942,22067326;-2242133,42800213;-2130703,15004127;-2167017,72230957;-2273295,36422276;-2103269,10530601;-2173944,13557742;-2300856,45656766;-2191631,33734803;-2215212,92496994;-2279298,59452378;-2187000,29135912;-2200832,56646348;-2211186,68802746;-2188748,09253824;-2240870,05428185;-2396652,90224807
;-2150887,65050138;-2238009,75832164;-2305776,34125703;-2199242,97846841;-2223818,19474979;-2307287,06249757;-2137780,95273;-2210165,09794064;-2361403,30955271;-2163878,9354738;-2210990,41905228;-2255239,28015561;-2112960,09679556;-2152937,7929407;-2215566,86550044;-2117620,70116364;-2161730,95606165;-2244309,70157847;-2100447,56583756;-2148480,31068482;-2232607,72822677;-2185431,68151236;-2208986,03061098;-2243683,50361477;-2180182,69856676;-2197085,89443147;-2230020,06603316;-2178922,25220088;-2224197,90035276;-2391739,8395913
;-2150887,65050138;-2227359,15077073;-2303922,99221213;-2187907,40656999;-2214307,08594243;-2278052,1502236;-2102782,193509;-2180443,53794436;-2295337,8815069;-2158200,34237905;-2200265,69406583;-2255878,8996816;-2094656,43273728;-2137714,22172851;-2214613,92558356;-2111403,54931763;-2153304,63420644;-2269554,6776935;-2098066,49840567;-2143812,50229571;-2239799,09618711;-2164927,32519297;-2203321,22142819;-2250420,6301656;-2177206,36120827;-2194109,07968082;-2296649,1003376;-2166340,03190372;-2213426,08609314;-2379437,1599799
;-2150887,65050138;-2213184,59947342;-2289903,2672274;-2153532,8047238;-2206706,44086561;-2245713,71097456;-2099653,80385183;-2166250,78074497;-2237696,92928941;-2142476,87963661;-2184730,60874823;-2227245,85644492;-2092486,02531451;-2120135,36094136;-2186309,38605771;-2097764,33242251;-2143788,49117775;-2217642,19517337;-2098066,49840567;-2122887,80038868;-2187461,12768102;-2146496,97476473;-2200018,90673159;-2257195,78834338;-2161514,36066311;-2191015,6433632;-2286559,80218049;-2161499,7712075;-2192590,1864059;-2323151,90374315
;-2150887,65050138;-2193773,72964975;-2346327,43203552;-2167856,95031855;-2197496,71199263;-2243513,27715128;-2099653,80385183;-2150563,76208973;-2278783,11995414;-2138911,92775119;-2174314,13784124;-2241493,42204656;-2073339,80588566;-2107373,22906097;-2225838,46726307;-2088387,32643784;-2135184,88682701;-2241829,33078492;-2092796,22339617;-2103337,09964499;-2160385,12485356;-2150568,64989109;-2191700,44909064;-2257353,99012151;-2155022,62648158;-2181315,31537122;-2236926,73195348;-2137008,64615033;-2178189,27668017;-2284076,10681071
;-2136686,67564838;-2169197,7365582;-2256825,46557533;-2138826,45611163;-2189209,84549416;-2262598,64913024;-2089498,08398793;-2133170,68259822;-2238345,00235379;-2136974,2604782;-2162149,61586043;-2197895,22234426;-2071881,50239056;-2096057,83212682;-2153974,47650658;-2088387,32643784;-2126363,02232013;-2255290,45243181;-2088307,71620979;-2099875,96334559;-2163633,95248887;-2148133,84579966;-2182563,59978681;-2251615,6096553;-2149097,71444711;-2173749,35882447;-2238828,13883556;-2122722,89029601;-2162720,11187028;-2222667,47706499
;-2129685,56483408;-2153939,30255896;-2191960,62672525;-2144761,45721161;-2177519,58277534;-2245237,55101206;-2088586,83867291;-2117605,87388723;-2190089,51982295;-2113476,22064112;-2150063,66703761;-2189054,25424122;-2071881,50239056;-2087239,62278971;-2134696,9858558;-2086895,2240471;-2127683,34482711;-2232128,30861848;-2085315,35766755;-2096060,34985146;-2124499,04616431;-2135935,53220692;-2168463,20874402;-2228347,22716782;-2146648,79483608;-2166775,88008823;-2231992,98160844;-2106507,73766706;-2145705,67541598;-2184876,20484031
;-2120328,7644721;-2145078,92851095;-2198200,21092141;-2132756,71801855;-2166464,86505785;-2236932,39097279;-2080550,94627592;-2105844,86575512;-2177042,69342196;-2113476,22064112;-2142599,77662422;-2207849,40413242;-2067638,76579275;-2081831,77249145;-2209956,19461647;-2074438,42533886;-2111226,50843117;-2225481,00942958;-2079488,75669656;-2093830,52116649;-2128607,38662656;-2123070,65493483;-2162355,72961347;-2286749,42013742;-2124973,20502876;-2156327,05616713;-2216291,32732451;-2088954,01045986;-2132277,54953901;-2183149,79259632
;-2114608,66336016;-2138712,28589368;-2194847,4585808;-2130735,63265991;-2155949,55618572;-2210681,93136841;-2070153,61942816;-2098536,6159813;-2170494,77078114;-2105641,54605419;-2133504,49439771;-2192033,76862101;-2050349,41679101;-2078743,2945053;-2189890,72161774;-2042289,20746847;-2119905,96458239;-2244775,36863064;-2075098,67612641;-2090768,41250687;-2131866,60356729;-2114070,71793077;-2149743,31062681;-2211970,13001827;-2114212,96247714;-2148506,55605632;-2253479,63141606;-2082799,89208947;-2114491,80156074;-2165129,25750518
;-2100999,98987605;-2133488,45633348;-2191130,49920092;-2115661,07679275;-2152970,55989697;-2225922,29338109;-2059197,26179572;-2095832,25892127;-2170262,65457646;-2095209,75687224;-2122011,54480648;-2173486,39057012;-2043350,57989009;-2070391,84456398;-2101259,72613085;-2016333,65830362;-2105594,12511146;-2246155,83905365;-2061116,1025247;-2083952,40421704;-2108502,16621804;-2102577,06671086;-2139764,88881677;-2229596,20197217;-2111625,17625986;-2139987,37736388;-2188932,54905759;-2082573,15124096;-2101099,22144316;-2154155,15207786
;-2088733,7059688;-2125466,83970157;-2220518,59246137;-2111235,08316725;-2150614,32579909;-2231995,34306504;-2059656,58702082;-2084675,43418555;-2147997,2826813;-2092219,50005417;-2115191,93241851;-2220621,38687876;-2043350,57989009;-2066544,05979219;-2120360,67864454;-2016333,65830362;-2088319,98912555;-2198852,18245381;-2053918,61491724;-2079764,22273497;-2155241,26656058;-2102577,06671086;-2126915,49387541;-2196919,87568282;-2110582,56971425;-2128899,1059261;-2182723,22551927;-2064382,11899332;-2093352,10192348;-2133693,25221323
;-2071076,65445853;-2118549,40311689;-2194895,26743668;-2100014,21986271;-2144886,28118047;-2229903,8835434;-2052106,22424901;-2077778,03897678;-2155941,78895945;-2077445,10738117;-2107338,81568795;-2163483,72797676;-2023215,08305995;-2052704,14500015;-2096083,28220025;-2015098,30540253;-2072590,43233006;-2188110,34025044;-2051706,61420757;-2070810,02050165;-2142717,06070254;-2081544,61095953;-2115343,94032626;-2165285,47030343;-2100491,31307676;-2121484,83343143;-2164519,44325207;-2064382,11899332;-2088726,01487466;-2166285,15502655
;-2071076,65445853;-2113770,02286131;-2203015,74600992;-2101594,64338177;-2138449,84968816;-2250626,11412954;-2036773,55757847;-2073977,54987458;-2196852,8887767;-2073070,12856769;-2100845,13948716;-2187655,15532563;-2023215,08305995;-2044320,52756024;-2068211,67990796;-2010500,04401127;-2030842,14005368;-2098462,28154031;-2047772,08811821;-2061598,04001872;-2115937,43352378;-2079597,15755862;-2106046,26187389;-2151444,79647066;-2090267,45872206;-2115594,45541213;-2151958,28532119;-2056418,84299341;-2081381,88287027;-2125693,54667566
;-2043758,15217477;-2101110,47625137;-2196818,28100896;-2083487,41210787;-2130914,00066022;-2245475,25927325;-2021203,66892057;-2060547,51229271;-2130167,74690711;-2064725,9840635;-2095456,78234126;-2153885,42272445;-2021779,8532436;-2038584,44689824;-2079075,31222799;-2010500,04401127;-2019434,96502681;-2055123,59609754;-2047772,08811821;-2058168,79133546;-2156565,07493122;-2073609,56915787;-2098898,505942;-2146326,80399979;-2084204,77716677;-2108108,93421908;-2174635,00235089;-2054412,07240887;-2076869,54689454;-2126580,63779247
;-2043758,15217477;-2083573,93440875;-2140188,3442034;-2066890,49658136;-2127171,83685142;-2294579,19648782;-2016859,92958737;-2052265,45119665;-2126754,53478427;-2062236,80064426;-2085428,48607758;-2140928,39510846;-2006255,55525357;-2029245,71830617;-2070081,94625379;-1998700,46757372;-2014957,94493678;-2037038,72644503;-2040002,14271948;-2053860,72383577;-2107567,33439877;-2067570,37273267;-2090205,04448959;-2151995,06075092;-2071227,12586977;-2098713,67295615;-2166664,97403407;-2054412,07240887;-2068712,85093265;-2138022,34662747
;-2043758,15217477;-2067185,92608067;-2149424,16240282;-2056954,97724312;-2125479,78214277;-2262650,8814093;-2016859,92958737;-2043292,12855363;-2136613,95377322;-2038396,6019342;-2079598,12644924;-2143699,75170655;-2006255,55525357;-2021282,77400315;-2060009,11862715;-1995054,9581938;-2013052,14271028;-2063905,81735638;-2040002,14271948;-2050371,55283818;-2123202,37571031;-2046923,85236846;-2081382,38155225;-2161311,93058748;-2065029,97814437;-2091879,19534591;-2148173,05037098;-2044775,63040418;-2062922,3617774;-2123672,69061735
;-2036672,8850776;-2058536,65853922;-2132694,55076098;-2036975,42969678;-2120335,71171697;-2249845,36343042;-2005772,86623174;-2031976,42276414;-2077605,85008831;-2035126,04057006;-2066574,4983146;-2108495,86133351;-1996501,36024982;-2015815,80130277;-2050047,44855346;-1991519,94061813;-2007802,71087089;-2043122,03722898;-2030940,52122572;-2045315,17681819;-2119454,66511323;-2046923,85236846;-2077735,52811767;-2149874,83285444;-2032127,51587263;-2083166,85774431;-2139413,49200472;-2033631,15645457;-2054858,82441896;-2103438,25149808
;-2028584,86882913;-2050402,36940219;-2112104,66326129;-2022673,93789239;-2104325,48892986;-2240583,50366334;-1988823,47507877;-2033386,54673749;-2130061,03057418;-2023005,40509631;-2056929,76045414;-2121973,93715721;-1996501,36024982;-2011282,68796031;-2091613,03918088;-1983688,24046608;-1999177,31724778;-2017827,7639037;-2016404,50361328;-2041634,84746109;-2089017,1626259;-2040951,84895845;-2074979,88039249;-2167033,15702137;-2023056,50268907;-2071811,16736885;-2117534,56361338;-2011970,11802352;-2053519,3367477;-2106586,07408793
;-2016160,25155714;-2052935,92230635;-2152383,73396227;-2022673,93789239;-2096284,67096658;-2198583,30826684;-1983470,87722999;-2022339,59050137;-2110291,24488038;-1997115,02272739;-2048580,15136801;-2103256,99251117;-1988473,9625398;-2008682,19558663;-2090253,56373658;-1982160,83196427;-1995845,11642496;-2049673,46805157;-2011755,456709;-2036709,45757961;-2119326,8134527;-2040951,84895845;-2068313,63833228;-2134705,39571844;-2004638,92285367;-2062884,19331654;-2132681,54107905;-2011970,11802352;-2045464,29105594;-2102912,08857651
;-2014200,54391133;-2049666,40291231;-2150029,78054867;-2008779,91611546;-2078274,16742797;-2204393,05996242;-1983470,87722999;-2010904,27301394;-2101883,31497471;-1997115,02272739;-2035986,53657593;-2087767,08772773;-1981069,17745052;-1997493,51455369;-2017695,99108975;-1970470,94273476;-1991915,02314364;-2031702,39667295;-2001198,69367399;-2027860,28558187;-2073224,48697974;-2035226,91883867;-2066164,86006591;-2169453,47856814;-2004086,99187953;-2049689,99051082;-2146799,22084821;-1989367,40222246;-2034163,61211641;-2076705,30430597
;-2005498,90176478;-2047286,37237105;-2140650,27819897;-2008779,91611546;-2054198,33104026;-2155544,22430986;-1968732,99334481;-1999886,09224194;-2076718,06825946;-1980966,0669723;-2024166,4209682;-2089040,87338526;-1978850,70649293;-1994056,78043744;-2035884,1790902;-1967263,3994254;-1988662,96294446;-2024006,75065991;-1994166,69149856;-2018270,458601;-2072183,40403714;-2017949,90782597;-2064123,11570037;-2231110,03529066;-1961354,34224782;-2039935,06727003;-2294259,95522077;-1974068,18442377;-2019432,53020749;-2059681,15749724
;-1986048,70046292;-2030304,57678527;-2096915,98312547;-2005197,99705972;-2030608,67197217;-2126425,90213131;-1944403,54493578;-1988892,05463485;-2064560,07677002;-1977421,73037984;-2009838,73126486;-2077148,88252855;-1970561,36376105;-1989648,72005178;-2052018,64599811;-1964276,27073396;-1986532,86153539;-2045103,0693703;-1975732,64802407;-2008009,17397467;-2044970,9536383;-1996920,74011856;-2052975,28630564;-2171501,66136748;-1951959,3324789;-2031403,681017;-2113536,09472471;-1970533,63501037;-2004274,25934072;-2081995,75623086
;-1991820,92584508;-2029477,69449187;-2206091,42093576;-1993570,43723242;-2019875,88977917;-2061385,38374958;-1944403,54493578;-1979400,57279872;-2043502,23396976;-1971518,14878756;-2000525,50902389;-2058868,1181074;-1970561,36376105;-1984828,18244966;-2063985,8857913;-1961441,48393233;-1986824,14520013;-2048432,01727102;-1975732,64802407;-1998450,19150833;-2028698,09892826;-1996920,74011856;-2049137,2606967;-2144122,02535853;-1951959,3324789;-2014478,12225492;-2104948,31508643;-1960638,3827904;-1993935,39930424;-2057452,16826744
;-1977570,83852304;-2022126,33615474;-2194161,63848131;-1988598,18072079;-2013391,95513766;-2050497,65945292;-1930025,56686627;-1970952,40992296;-2042979,6058849;-1967125,26329764;-1995837,49720205;-2021108,17457889;-1959195,65174217;-1985092,56563757;-2074756,88201459;-1943634,27617278;-1983992,64214815;-2041696,85900957;-1968857,74939669;-1993722,67178858;-2063315,23980452;-1989197,72339416;-2035234,89988268;-2121663,00582752;-1951959,3324789;-1991365,7188711;-2053550,23323195;-1960638,3827904;-1988704,16870584;-2053749,73305176
;-1972351,11612253;-2011633,10849356;-2101045,49848299;-1985326,14961656;-2006426,24812975;-2042195,9249066;-1929200,0405267;-1965063,7930918;-2022231,58760321;-1959049,34899828;-1987053,30171843;-2044231,78246548;-1957298,59967546;-1976692,06487022;-2061852,60769583;-1930630,49173966;-1972195,14517332;-2063375,28745188;-1966705,4106661;-1983133,19863296;-2073466,81716986;-1976947,95132481;-2021972,78600832;-2102589,00665483;-1934682,10076775;-1968796,66901642;-2035217,58364514;-1944596,06805621;-1976955,21510425;-2043952,33491321
;-1961259,18402348;-1996705,86977091;-2063245,61047645;-1972014,97933375;-1997688,5983111;-2035336,71461922;-1916066,67389537;-1948907,52303565;-2027573,41453876;-1950346,3133186;-1974776,2472073;-1997818,02790828;-1951723,16172067;-1971710,9743425;-2096630,89044093;-1934556,53560571;-1964438,59474531;-2026134,77041916;-1962088,93080611;-1976952,92641;-2017152,67058572;-1964712,88258865;-2007380,20171954;-2141340,15915307;-1925287,09099883;-1960960,89087606;-2039672,11060394;-1944277,89486783;-1968556,63367399;-2031593,86056534
;-1961259,18402348;-1987369,10264362;-2066780,85442385;-1967865,70293882;-1988824,95965304;-2035503,35750719;-1912952,37558442;-1935662,5110884;-1977530,2648067;-1944325,07380865;-1966662,01188253;-2029230,31571087;-1942265,09323805;-1961580,2069145;-2070656,40485462;-1922390,32898831;-1958978,52032555;-2065155,55006029;-1960576,85713561;-1976589,87143522;-2051441,32290353;-1958565,14687148;-1992188,98708844;-2057048,87901924;-1925287,09099883;-1951444,21729844;-1986905,3677903;-1943894,66846377;-1962863,97500362;-2007995,34207857
;-1948274,35670018;-1981515,12716694;-2092083,95290855;-1958608,74940529;-1985772,66052224;-2055579,68637481;-1888995,6317884;-1926230,70677074;-1955297,26102809;-1941751,53502384;-1958571,72725558;-2013582,82687276;-1939756,94075166;-1954514,9542506;-1983536,84216801;-1921062,77718636;-1958445,70785293;-2041550,21491299;-1949135,32817748;-1970035,63949008;-2025983,67458854;-1946784,99078204;-1981850,85275104;-2076157,77299658;-1922226,40337343;-1946216,02234283;-1992868,91042096;-1943894,66846377;-1963122,47866764;-2037151,88389039
;-1932965,55965691;-1972411,37146046;-2067587,05641295;-1948183,83207763;-1977817,14646919;-2053272,37007985;-1888995,6317884;-1918668,10722238;-1989818,01070337;-1941751,53502384;-1951491,01498813;-1983749,48720231;-1931322,15128805;-1952177,94411875;-2017298,50594427;-1877458,6474713;-1946377,81037016;-2017806,49433064;-1949135,32817748;-1963166,933098;-1998252,05658691;-1921759,667336;-1968262,63764;-2044032,02104498;-1919488,02847105;-1935935,53898453;-2033209,67880618;-1931997,61987499;-1954584,72951134;-1988010,34673694
;-1931647,46486265;-1962250,07770055;-2094625,09791579;-1917625,28866373;-1970720,79971189;-2040352,80937217;-1888995,6317884;-1907634,81781531;-1946402,83398524;-1932346,08073953;-1948299,11133597;-1978305,73215597;-1925230,2648264;-1949392,25022304;-2067555,8738477;-1877711,7839122;-1937839,0734026;-2027504,16103458;-1922466,22627301;-1959551,89468382;-2050163,20498512;-1921759,667336;-1958618,74655753;-2016889,78679475;-1902551,67215095;-1928658,41665658;-1989678,34512966;-1927516,32341818;-1951682,28453669;-2010898,00968793
;-1927981,65291174;-1958307,9855003;-2006354,35187988;-1914662,31927241;-1956460,68566922;-2023794,61224403;-1880021,17425524;-1898395,40226605;-1929916,15306144;-1932346,08073953;-1945490,14717312;-2001535,08492296;-1925230,2648264;-1944584,15102433;-2049253,08905064;-1880749,08796171;-1925120,4280834;-2002393,28084243;-1917221,48328739;-1951736,84130041;-1979879,57191735;-1919113,81231118;-1953728,13270895;-2032020,61623188;-1898084,33968239;-1924539,25787787;-2002444,57811898;-1920047,45284126;-1943108,80083926;-2004956,19397231
;-1924210,76789351;-1948422,06046017;-2017803,23432073;-1903672,75140967;-1936390,28496588;-2013076,87776813;-1872876,8922191;-1891704,89269524;-1959439,65651943;-1922888,60015224;-1942773,65311014;-2023527,14149057;-1921382,1848773;-1940355,6490149;-1990422,51699566;-1894093,27479709;-1922667,78619709;-2028681,68191502;-1917221,48328739;-1948104,11993106;-2062854,88793011;-1906075,98276601;-1944850,77801367;-2003703,19567499;-1892941,69552616;-1915240,63525387;-1965685,4729415;-1912199,57672967;-1934074,91582089;-1970796,16263632
;-1919819,22800723;-1944226,10376177;-2020484,31180901;-1903672,75140967;-1925686,79478852;-1971715,67021871;-1863491,3764072;-1885262,79134882;-1918038,44987344;-1915474,38030367;-1936825,83749241;-1987281,59137741;-1916146,9494292;-1939579,03363559;-2013285,29792452;-1889499,14597811;-1911730,22821183;-1992547,26835879;-1912417,90030196;-1940002,62587689;-2046682,77217921;-1905171,16826699;-1934888,3646295;-2004886,07791996;-1886736,25007286;-1904348,89933708;-1942896,86141171;-1911261,67929666;-1930574,63361455;-1995685,4087303
;-1917015,32098243;-1936821,78954281;-2004545,75356413;-1897819,7627958;-1918913,26753738;-1960153,1941469;-1860572,35097927;-1878166,60772611;-1944517,82474342;-1913716,90501194;-1931702,11821247;-1981009,75687616;-1913524,19410992;-1928662,83837614;-1986894,6830088;-1871884,8884949;-1901495,29969916;-1942000,60892094;-1901843,58692902;-1927337,7313449;-2011393,85186949;-1891422,06565439;-1929815,3402528;-2003716,17750441;-1882269,42071578;-1900127,71031693;-1930630,94792587;-1911261,67929666;-1925251,28861743;-2008554,70969269
;-1916784,6684275;-1935122,02219156;-2010174,91436054;-1896047,93162504;-1917014,99703519;-1979152,91061172;-1856878,50439422;-1873003,12971576;-1967258,72432973;-1899955,47623468;-1925867,79096663;-1968394,6846556;-1904872,55641474;-1923126,68996078;-2016361,11224263;-1871884,8884949;-1896903,56682229;-1968737,02428919;-1901843,58692902;-1920077,3592228;-1992677,05131808;-1888362,58046244;-1922674,74824624;-2014552,10237468;-1877126,77655955;-1894817,53768475;-1939991,50854081;-1896580,01061951;-1918443,21425869;-1951460,10610095
